Country,Year,CNumber.x,Landings,LandedValue,ObservedPrice,TaxonKey,ISSCAAP,OrdCode,FamCode,GenCode,SpeCode,TargetCode,Used,OldVersionData,nom,CNumber.y,FishingEntityID,FishingEntityName
USA,2008,840,17.89999962,25188,1407.150868,604249,31,61,440,2188,4249,24,TRUE,NA,16863,840,187,USA
USA,2008,840,19.5,35236,1806.974359,604255,31,61,440,2189,4255,23,TRUE,NA,16864,840,187,USA
USA,2008,840,8.199999809,12660,1543.902475,604642,38,8,488,817,4642,20,TRUE,NA,16865,840,187,USA
USA,2008,840,130.1999969,63328,486.3901806,604775,13,30,125,998,4775,5,TRUE,NA,16866,840,187,USA
USA,2008,840,802.7999878,643425,801.4760959,604796,36,60,416,1162,4796,3,TRUE,NA,16867,840,187,USA
USA,2008,840,0.200000003,425,2124.999968,606415,35,23,46,199,6415,2,TRUE,NA,16868,840,187,USA
USA,2008,840,12.10000038,24652,2037.355308,607327,33,62,445,157,7327,14,TRUE,NA,16869,840,187,USA
USA,2008,840,9.100000381,6783,745.3845842,613967,31,61,514,3901,13967,23,TRUE,NA,16870,840,187,USA
USA,2008,840,12.30000019,10536,856.5853526,614241,39,41,225,211,14241,9,TRUE,NA,16871,840,187,USA
USA,2008,840,202.8000031,858362,4232.554176,622635,23,35,80,7290,22635,2,TRUE,NA,16872,840,187,USA
USA,2008,840,52979.39844,27425204,517.6578974,624237,31,61,440,9114,24237,23,TRUE,NA,16873,840,187,USA
USA,2008,840,0.200000003,712,3559.999947,650016,33,60,289,2307,50016,0,TRUE,NA,16874,840,187,USA
USA,2008,840,10540.7998,85646992,8125.284004,690009,53,90008,90013,90014,90009,29,TRUE,NA,16875,840,187,USA
USA,2008,840,39956.10156,326753824,8177.820439,690010,43,90013,90038,90077,90010,27,TRUE,NA,16876,840,187,USA
USA,2008,840,24286.19922,369895552,15230.68919,690011,55,90008,90055,90123,90011,29,TRUE,NA,16877,840,187,USA
USA,2008,840,33,428342,12980.06061,690029,56,90020,90061,90130,90029,29,TRUE,NA,16878,840,187,USA
USA,2008,840,59.29999924,1781810,30047.38656,690030,55,90008,90055,90119,90030,29,TRUE,NA,16879,840,187,USA
USA,2008,840,2176.199951,2171623,997.896815,690031,42,90013,90032,90063,90031,27,TRUE,NA,16880,840,187,USA
USA,2008,840,605,535519,885.1553719,690032,45,90013,90043,90102,90032,26,TRUE,NA,16881,840,187,USA
USA,2008,840,5018.899902,7961814,1586.366366,690033,56,90020,90063,90146,90033,29,TRUE,NA,16882,840,187,USA
USA,2008,840,2822.899902,19264340,6824.308572,690047,42,90013,90037,90072,90047,27,TRUE,NA,16883,840,187,USA
USA,2008,840,71390.39844,162655856,2278.399611,690052,42,90013,90031,90062,90052,27,TRUE,NA,16884,840,187,USA
USA,2008,840,1739.400024,7684103,4417.674425,690053,54,90018,90054,90117,90053,29,TRUE,NA,16885,840,187,USA
USA,2008,840,90,370919,4121.322222,690058,47,90015,90049,90106,90058,26,TRUE,NA,16886,840,187,USA
USA,2008,840,7.599999905,22901,3013.289511,690064,56,90020,90060,90142,90064,29,TRUE,NA,16887,840,187,USA
USA,2008,840,1578.599976,22452344,14222.94713,690071,43,90013,90039,90083,90071,27,TRUE,NA,16888,840,187,USA
USA,2008,840,22655,118736336,5241.065372,690115,42,90013,90032,90063,90115,27,TRUE,NA,16889,840,187,USA
USA,2008,840,1.899999976,70993,37364.73731,690123,53,90008,90013,90112,90123,29,TRUE,NA,16890,840,187,USA
USA,2008,840,73.59999847,163883,2226.671242,690158,42,90013,90032,90064,90158,27,TRUE,NA,16891,840,187,USA
USA,2008,840,606.0999756,834388,1376.650773,690182,75,90044,90103,90194,90182,29,TRUE,NA,16892,840,187,USA
USA,2008,840,4184.899902,5032521,1202.542741,690203,42,90013,90032,90063,90203,27,TRUE,NA,16893,840,187,USA
USA,2008,840,3241.100098,6907218,2131.13381,690227,57,90002,90010,90010,90227,25,TRUE,NA,16894,840,187,USA
USA,2008,840,569.9000244,21584236,37873.72359,690233,51,90020,90099,90190,90233,29,TRUE,NA,16895,840,187,USA
USA,2008,840,3204.5,238944,74.56514277,690263,91,90029,90076,90164,90263,0,TRUE,NA,16896,840,187,USA
USA,2008,840,39086.30078,155114112,3968.503258,690265,45,90013,90043,90096,90265,26,TRUE,NA,16897,840,187,USA
USA,2008,840,3809.300049,15142464,3975.130288,690268,45,90013,90043,90096,90268,26,TRUE,NA,16898,840,187,USA
USA,2008,840,3071.100098,49497936,16117.33074,690270,56,90020,90060,90133,90270,29,TRUE,NA,16899,840,187,USA
USA,2008,840,5334.600098,4149475,777.8418108,690271,57,90002,90004,90004,90271,25,TRUE,NA,16900,840,187,USA
USA,2008,840,50070.80078,228478640,4563.111363,690272,45,90013,90043,90096,90272,26,TRUE,NA,16901,840,187,USA
USA,2008,840,303.7000122,2195241,7228.320421,690275,56,90020,90057,90126,90275,29,TRUE,NA,16902,840,187,USA
USA,2008,840,0.100000001,25779,257789.9974,690279,53,90008,90013,90112,90279,29,TRUE,NA,16903,840,187,USA
USA,2008,840,5235.700195,43453980,8299.554669,690283,53,90008,90013,90014,90283,29,TRUE,NA,16904,840,187,USA
USA,2008,840,1307.900024,44324172,33889.57198,690284,56,90021,90066,90138,90284,29,TRUE,NA,16905,840,187,USA
USA,2008,840,14.60000038,90961,6230.205317,690285,56,90020,90060,90140,90285,29,TRUE,NA,16906,840,187,USA
USA,2008,840,44.5,398235,8949.101124,690286,56,90020,90061,90144,90286,29,TRUE,NA,16907,840,187,USA
USA,2008,840,553.9000244,1633234,2948.607922,690287,42,90013,90032,90063,90287,27,TRUE,NA,16908,840,187,USA
USA,2008,840,28323.59961,101157472,3571.490679,690313,42,90013,90033,90065,90313,27,TRUE,NA,16909,840,187,USA
USA,2008,840,242.8000031,1299147,5350.687741,690335,45,90013,90045,90097,90335,26,TRUE,NA,16910,840,187,USA
USA,2008,840,1789.199951,22468520,12557.8586,690337,56,90021,90065,90136,90337,29,TRUE,NA,16911,840,187,USA
USA,2008,840,169.8999939,2430304,14304.3207,690429,55,90008,90055,90121,90429,29,TRUE,NA,16912,840,187,USA
USA,2008,840,220.1000061,768769,3492.816805,690491,42,90013,90035,90067,90491,27,TRUE,NA,16913,840,187,USA
USA,2008,840,243.8000031,5916947,24269.67566,690492,77,90046,90105,90198,90492,0,TRUE,NA,16914,840,187,USA
USA,2008,840,233.1000061,867246,3720.488963,690628,45,90013,90047,90099,90628,26,TRUE,NA,16915,840,187,USA
USA,2008,840,11.5,23446,2038.782609,690649,56,90019,90056,90124,90649,29,TRUE,NA,16916,840,187,USA
USA,2008,840,1649.199951,6044101,3664.86853,690650,42,90013,90033,90065,90650,27,TRUE,NA,16917,840,187,USA
USA,2008,840,25.89999962,74159,2863.281895,690651,56,90020,90058,90267,90651,29,TRUE,NA,16918,840,187,USA
USA,2008,840,38099.69922,26456784,694.4092615,690658,57,90002,90010,90010,90658,25,TRUE,NA,16919,840,187,USA
USA,2008,840,15588.2998,18540456,1189.382822,690660,45,90013,90046,90093,90660,26,TRUE,NA,16920,840,187,USA
USA,2008,840,252.3000031,4819323,19101.55743,690661,45,90013,90046,90093,90661,26,TRUE,NA,16921,840,187,USA
USA,2008,840,336.2000122,8007649,23818.11038,690662,43,90013,90039,90083,90662,27,TRUE,NA,16922,840,187,USA
USA,2008,840,4.5,120317,26737.11111,690663,43,90013,90039,90083,90663,27,TRUE,NA,16923,840,187,USA
USA,2008,840,2.200000048,11223,5101.363525,690664,56,90020,90063,90269,90664,29,TRUE,NA,16924,840,187,USA
USA,2008,840,0.600000024,1685,2808.333221,690665,47,90013,90127,90270,90665,27,TRUE,NA,16925,840,187,USA
USA,2009,840,1220.300049,701535,574.8872997,100039,39,NA,NA,NA,NA,4,TRUE,NA,16926,840,187,USA
USA,2009,840,362.7999878,598598,1649.939416,100042,42,NA,NA,NA,NA,27,TRUE,NA,16927,840,187,USA
USA,2009,840,4014.600098,15543689,3871.790121,100045,45,NA,NA,NA,NA,26,TRUE,NA,16928,840,187,USA
USA,2009,840,14955.2998,13314746,890.3028477,100058,58,NA,NA,NA,NA,29,TRUE,NA,16929,840,187,USA
USA,2009,840,0.400000006,2937,7342.49989,100076,76,NA,NA,NA,NA,29,TRUE,NA,16930,840,187,USA
USA,2009,840,8327.599609,11564297,1388.671111,100139,39,NA,NA,NA,NA,4,TRUE,NA,16931,840,187,USA
USA,2009,840,49.09999847,70339,1432.566236,100194,94,NA,NA,NA,NA,0,TRUE,NA,16932,840,187,USA
USA,2009,840,4365.600098,17835432,4085.447957,290004,56,NA,NA,NA,NA,29,TRUE,NA,16933,840,187,USA
USA,2009,840,522.4000244,2112438,4043.717269,290012,76,NA,NA,NA,NA,29,TRUE,NA,16934,840,187,USA
USA,2009,840,463.7000122,1792752,3866.189245,300009,38,9,NA,NA,NA,19,TRUE,NA,16935,840,187,USA
USA,2009,840,3.5,21814,6232.571429,300026,39,26,NA,NA,NA,5,TRUE,NA,16936,840,187,USA
USA,2009,840,11217,7801794,695.5330302,300061,31,61,NA,NA,NA,23,TRUE,NA,16937,840,187,USA
USA,2009,840,704.5999756,169971,241.2304937,390002,57,90002,NA,NA,NA,25,TRUE,NA,16938,840,187,USA
USA,1982,840,6343.100098,5227506,824.1247843,600408,33,60,331,1327,408,5,TRUE,NA,7098,840,187,USA
USA,1982,840,604.0999756,392167,649.1756594,600422,33,60,331,2792,422,14,TRUE,NA,7099,840,187,USA
USA,1982,840,2032.900024,1573363,773.950013,600425,33,60,331,478,425,6,TRUE,NA,7100,840,187,USA
USA,1982,840,4798,2655115,553.3795331,600429,33,60,331,518,429,5,TRUE,NA,7101,840,187,USA
USA,1982,840,730.4000244,341544,467.6122516,600441,33,60,330,9474,441,6,TRUE,NA,7102,840,187,USA
USA,1982,840,190.3999939,76224,400.3361473,600458,33,60,362,739,458,18,TRUE,NA,7103,840,187,USA
USA,1982,840,218.8999939,32965,150.5938827,600480,39,60,188,1172,480,6,TRUE,NA,7104,840,187,USA
USA,1982,840,25779.40039,9075123,352.0300264,600502,33,59,573,1135,502,2,TRUE,NA,7105,840,187,USA
USA,1982,840,9512.5,3823845,401.9810775,600503,33,59,573,1135,503,17,TRUE,NA,7106,840,187,USA
USA,1982,840,1052.699951,448343,425.8981864,600504,33,59,573,1135,504,5,TRUE,NA,7107,840,187,USA
USA,1982,840,3976.699951,2204791,554.4272958,600509,39,59,271,2194,509,6,TRUE,NA,7108,840,187,USA
USA,1982,840,21704.59961,13867826,638.9348916,600512,39,59,270,2421,512,12,TRUE,NA,7109,840,187,USA
USA,1982,840,13696,25444056,1857.77278,600514,31,61,440,882,514,24,TRUE,NA,7110,840,187,USA
USA,1982,840,2352.199951,567032,241.0645404,600517,31,61,440,2749,517,23,TRUE,NA,7111,840,187,USA
USA,1982,840,3,2037,679,600519,31,61,440,1379,519,23,TRUE,NA,7112,840,187,USA
USA,2009,840,6.699999809,46251,6903.134525,400264,34,59,264,NA,NA,5,TRUE,NA,16954,840,187,USA
USA,2009,840,27.39999962,10441,381.0583994,400266,34,59,266,NA,NA,4,TRUE,NA,16955,840,187,USA
USA,2009,840,974.5999756,63928,65.59409153,400277,39,59,277,NA,NA,4,TRUE,NA,16956,840,187,USA
USA,2009,840,10.39999962,100483,9661.827276,400289,33,60,289,NA,NA,16,TRUE,NA,16957,840,187,USA
USA,2009,840,0.699999988,595,850.0000146,400302,13,60,302,NA,NA,4,TRUE,NA,16958,840,187,USA
USA,2009,840,0.100000001,654,6539.999935,400308,34,60,308,NA,NA,5,TRUE,NA,16959,840,187,USA
USA,2009,840,83.30000305,172123,2066.302445,400314,37,60,314,NA,NA,2,TRUE,NA,16960,840,187,USA
USA,2009,840,284.6000061,1381274,4853.387106,400319,37,60,319,NA,NA,2,TRUE,NA,16961,840,187,USA
USA,2009,840,134,1527032,11395.76119,400323,33,60,323,NA,NA,17,TRUE,NA,16962,840,187,USA
USA,2009,840,272.7000122,733905,2691.254005,400326,33,60,326,NA,NA,4,TRUE,NA,16963,840,187,USA
USA,2009,840,206.6000061,374549,1812.91863,400327,33,60,327,NA,NA,17,TRUE,NA,16964,840,187,USA
USA,2009,840,1.700000048,13529,7958.235069,400328,33,60,328,NA,NA,17,TRUE,NA,16965,840,187,USA
USA,2009,840,228.5,555614,2431.571116,400330,33,60,330,NA,NA,5,TRUE,NA,16966,840,187,USA
USA,2009,840,2,2380,1190,400331,33,60,331,NA,NA,5,TRUE,NA,16967,840,187,USA
USA,2009,840,21.39999962,214637,10029.76653,400332,33,60,332,NA,NA,17,TRUE,NA,16968,840,187,USA
USA,2009,840,8,26409,3301.125,400339,39,60,339,NA,NA,5,TRUE,NA,16969,840,187,USA
USA,2009,840,31.10000038,34926,1123.022494,400340,33,60,340,NA,NA,17,TRUE,NA,16970,840,187,USA
USA,2009,840,9.600000381,41833,4357.603994,400348,39,60,348,NA,NA,4,TRUE,NA,16971,840,187,USA
USA,2009,840,46.20000076,149364,3232.98696,400359,33,60,359,NA,NA,5,TRUE,NA,16972,840,187,USA
USA,2009,840,71.59999847,145846,2036.955351,400360,39,60,360,NA,NA,2,TRUE,NA,16973,840,187,USA
USA,2009,840,0.200000003,3277,16384.99975,400361,33,60,361,NA,NA,5,TRUE,NA,16974,840,187,USA
USA,2009,840,22.70000076,176570,7778.413836,400364,33,60,364,NA,NA,17,TRUE,NA,16975,840,187,USA
USA,2009,840,38,163526,4303.315789,400412,33,60,412,NA,NA,17,TRUE,NA,16976,840,187,USA
USA,2009,840,17.10000038,98973,5787.894608,400416,36,60,416,NA,NA,3,TRUE,NA,16977,840,187,USA
USA,2009,840,0.300000012,397,1323.33328,400440,31,61,440,NA,NA,23,TRUE,NA,16978,840,187,USA
USA,2009,840,195.6999969,628956,3213.878436,400445,33,62,445,NA,NA,17,TRUE,NA,16979,840,187,USA
USA,2009,840,1.299999952,2661,2046.923153,400448,33,62,448,NA,NA,5,TRUE,NA,16980,840,187,USA
USA,2009,840,0.600000024,713,1188.333286,400454,35,28,454,NA,NA,1,TRUE,NA,16981,840,187,USA
USA,2009,840,178,893393,5019.061798,490023,52,90011,90023,NA,NA,29,TRUE,NA,16982,840,187,USA
USA,2009,840,19.10000038,18074,946.2827037,490033,42,90013,90033,NA,NA,27,TRUE,NA,16983,840,187,USA
USA,2009,840,0.400000006,4295,10737.49984,490040,43,90013,90040,NA,NA,27,TRUE,NA,16984,840,187,USA
USA,2009,840,459.6000061,2783061,6055.398092,490043,45,90013,90043,NA,NA,26,TRUE,NA,16985,840,187,USA
USA,2009,840,5.199999809,77707,14943.6544,490120,52,90011,90120,NA,NA,29,TRUE,NA,16986,840,187,USA
USA,2009,840,25.89999962,127823,4935.251038,490122,47,90013,90122,NA,NA,0,TRUE,NA,16987,840,187,USA
USA,2009,840,3050,10291010,3374.101639,500487,36,60,416,487,NA,3,TRUE,NA,16988,840,187,USA
USA,1982,840,5921.799805,1008455,170.295355,601583,24,28,43,352,1583,2,TRUE,NA,7148,840,187,USA
USA,1982,840,2148.5,1547525,720.2815918,601584,24,28,43,352,1584,2,TRUE,NA,7149,840,187,USA
USA,1982,840,245.6999969,26802,109.0842505,601604,24,28,43,983,1604,2,TRUE,NA,7150,840,187,USA
USA,1982,840,643.7999878,275604,428.0894769,601933,37,60,314,467,1933,2,TRUE,NA,7151,840,187,USA
USA,1982,840,895.7000122,351750,392.7096072,602501,39,60,396,5897,2501,6,TRUE,NA,7152,840,187,USA
USA,1982,840,17.79999924,24974,1403.033768,602529,25,2,1,2109,2529,5,TRUE,NA,7153,840,187,USA
USA,1982,840,28,15373,549.0357143,602534,38,7,486,639,2534,20,TRUE,NA,7154,840,187,USA
USA,1982,840,1848.5,1977872,1069.987557,602535,38,7,486,639,2535,20,TRUE,NA,7155,840,187,USA
USA,1982,840,3.400000095,1263,371.4705779,602539,38,8,488,348,2539,20,TRUE,NA,7156,840,187,USA
USA,1982,840,33.79999924,37319,1104.112451,602543,38,8,488,1459,2543,20,TRUE,NA,7157,840,187,USA
USA,1982,840,54.20000076,44285,817.0664092,602592,21,19,32,110,2592,6,TRUE,NA,7158,840,187,USA
USA,1982,840,87.90000153,120968,1376.200204,602594,21,19,32,110,NA,6,TRUE,NA,7159,840,187,USA
USA,1982,840,211.5,479854,2268.813239,602594,21,19,32,110,2594,6,TRUE,NA,7160,840,187,USA
USA,1982,840,8.899999619,2453,275.6179893,602600,13,21,35,198,2600,6,TRUE,NA,7161,840,187,USA
USA,1982,840,3.200000048,7325,2289.062466,603310,39,60,513,2420,3310,6,TRUE,NA,7162,840,187,USA
USA,1982,840,0.100000001,70,699.999993,603516,13,60,306,986,3516,6,TRUE,NA,7163,840,187,USA
USA,1982,840,71.5,81514,1140.055944,603542,39,60,312,1088,3542,3,TRUE,NA,7164,840,187,USA
USA,1982,840,0.400000006,101,252.4999962,603576,33,60,330,2308,3576,5,TRUE,NA,7165,840,187,USA
USA,1982,840,473.1000061,199132,420.9088933,603577,33,60,331,977,3577,5,TRUE,NA,7166,840,187,USA
USA,1982,840,32.09999847,127215,3963.084301,603578,33,60,331,2979,3578,6,TRUE,NA,7167,840,187,USA
USA,1982,840,1.799999952,780,433.3333449,603672,33,60,362,3108,3672,17,TRUE,NA,7168,840,187,USA
USA,1982,840,42,43501,1035.738095,603820,39,60,402,124,3820,4,TRUE,NA,7169,840,187,USA
USA,1982,840,238.8000031,171810,719.4723525,603923,37,60,425,1164,3923,13,TRUE,NA,7170,840,187,USA
USA,1982,840,98,79512,811.3469388,603951,33,59,573,1135,3951,5,TRUE,NA,7171,840,187,USA
USA,1982,840,13.60000038,5789,425.6617528,603952,33,59,573,1135,3952,11,TRUE,NA,7172,840,187,USA
USA,1982,840,16.39999962,7207,439.4512297,603953,33,59,573,1135,3953,5,TRUE,NA,7173,840,187,USA
USA,1982,840,73.69999695,28982,393.2428928,603955,33,59,573,1135,3955,5,TRUE,NA,7174,840,187,USA
USA,1982,840,39,78002,2000.051282,603956,33,59,573,1135,3956,5,TRUE,NA,7175,840,187,USA
USA,1982,840,16.89999962,17586,1040.591739,603957,33,59,573,1135,3957,5,TRUE,NA,7176,840,187,USA
USA,1982,840,214,202383,945.7149533,603958,33,59,573,1135,3958,5,TRUE,NA,7177,840,187,USA
USA,1982,840,18.79999924,23978,1275.425583,603961,33,59,573,1135,3961,17,TRUE,NA,7178,840,187,USA
USA,1982,840,232.1000061,100224,431.813862,603962,33,59,573,1135,3962,5,TRUE,NA,7179,840,187,USA
USA,1982,840,328.1000061,175682,535.452596,603964,33,59,573,1135,3964,11,TRUE,NA,7180,840,187,USA
USA,1982,840,49.29999924,21241,430.8519336,603965,33,59,573,1135,3965,5,TRUE,NA,7181,840,187,USA
USA,1982,840,0.200000003,185,924.9999861,603968,33,59,573,1135,3968,5,TRUE,NA,7182,840,187,USA
USA,1982,840,8348.799805,4954973,593.4952467,603969,33,59,573,1135,3969,5,TRUE,NA,7183,840,187,USA
USA,1982,840,17.5,24024,1372.8,603970,33,59,573,1135,3970,5,TRUE,NA,7184,840,187,USA
USA,1982,840,2187.5,1101882,503.7174857,603971,33,59,573,1135,3971,5,TRUE,NA,7185,840,187,USA
USA,1982,840,8.600000381,3005,349.4185892,603974,33,59,573,1135,3974,5,TRUE,NA,7186,840,187,USA
USA,1982,840,49.29999924,58476,1186.125779,603976,33,59,573,1135,3976,12,TRUE,NA,7187,840,187,USA
USA,1982,840,660.4000244,294245,445.5557073,603979,33,59,573,1135,3979,17,TRUE,NA,7188,840,187,USA
USA,1982,840,901.9000244,945037,1047.828999,603981,33,59,573,1135,3981,11,TRUE,NA,7189,840,187,USA
USA,1982,840,148.5,182988,1232.242424,603982,33,59,573,1135,3982,18,TRUE,NA,7190,840,187,USA
USA,1982,840,63.29999924,39213,619.4786804,603983,33,59,573,1135,3983,17,TRUE,NA,7191,840,187,USA
USA,1982,840,14.80000019,10096,682.1621534,603984,33,59,573,1135,3984,17,TRUE,NA,7192,840,187,USA
USA,1982,840,86.19999695,100999,1171.682176,603986,33,59,573,1135,3986,5,TRUE,NA,7193,840,187,USA
USA,1982,840,5745.100098,2971409,517.2075246,603987,33,59,573,1135,3987,18,TRUE,NA,7194,840,187,USA
USA,1982,840,5147.799805,2152348,418.1102765,603989,33,59,573,1135,3989,17,TRUE,NA,7195,840,187,USA
USA,1982,840,160.3000031,61674,384.741103,603991,33,59,573,1135,3991,11,TRUE,NA,7196,840,187,USA
USA,2009,840,490.6000061,1161229,2366.956758,600120,36,60,416,487,120,18,TRUE,NA,17038,840,187,USA
USA,2009,840,2531.899902,4052442,1600.553796,600126,36,60,416,487,126,2,TRUE,NA,17039,840,187,USA
USA,2009,840,5719.200195,2748563,480.5852053,600139,38,9,13,107,139,20,TRUE,NA,17040,840,187,USA
USA,2009,840,12666.40039,28805828,2274.192123,600142,36,60,416,1905,142,3,TRUE,NA,17041,840,187,USA
USA,2009,840,2750.399902,16630167,6046.454186,600143,36,60,416,1905,143,3,TRUE,NA,17042,840,187,USA
USA,2009,840,21.20000076,48401,2283.065956,600144,36,60,416,1905,144,3,TRUE,NA,17043,840,187,USA
USA,2009,840,414,441457,1066.321256,600145,36,60,416,1905,145,3,TRUE,NA,17044,840,187,USA
USA,2009,840,5239.299805,42518296,8115.263028,600146,36,60,416,1905,146,3,TRUE,NA,17045,840,187,USA
USA,2009,840,455.2999878,6374373,14000.38034,600147,36,60,416,1905,147,3,TRUE,NA,17046,840,187,USA
USA,2009,840,0.5,466,932,600154,33,60,323,357,154,17,TRUE,NA,17047,840,187,USA
USA,2009,840,399,449683,1127.025063,600175,35,23,46,199,175,2,TRUE,NA,17048,840,187,USA
USA,2009,840,17.5,85640,4893.714286,600181,33,60,323,357,181,17,TRUE,NA,17049,840,187,USA
USA,2009,840,31.79999924,183183,5760.471836,600185,33,60,323,357,185,5,TRUE,NA,17050,840,187,USA
USA,2009,840,896.5,4681019,5221.437814,600188,33,60,323,3034,188,17,TRUE,NA,17051,840,187,USA
USA,2009,840,2089.199951,10448880,5001.378635,600213,33,60,323,3036,213,5,TRUE,NA,17052,840,187,USA
USA,2009,840,468.3999939,1193172,2547.335644,600216,36,60,419,538,216,3,TRUE,NA,17053,840,187,USA
USA,2009,840,0.300000012,1746,5819.999767,600217,36,60,419,538,217,3,TRUE,NA,17054,840,187,USA
USA,2009,840,292.2000122,947124,3241.355101,600223,36,60,419,670,223,3,TRUE,NA,17055,840,187,USA
USA,2009,840,4015,19465182,4848.115068,600226,36,60,417,115,226,3,TRUE,NA,17056,840,187,USA
USA,2009,840,4253.5,10252597,2410.390737,600234,23,36,76,6253,234,6,TRUE,NA,17057,840,187,USA
USA,2009,840,329.7000122,394723,1197.218639,600235,23,36,76,6253,235,2,TRUE,NA,17058,840,187,USA
USA,2009,840,177.1000061,562598,3176.724905,600239,23,36,76,2724,239,15,TRUE,NA,17059,840,187,USA
USA,2009,840,133282.2969,66292640,497.3851857,600240,23,36,76,2724,240,5,TRUE,NA,17060,840,187,USA
USA,2009,840,50976.69922,48443084,950.2985627,600241,23,36,76,2724,241,15,TRUE,NA,17061,840,187,USA
USA,2009,840,116185.8984,204372208,1759.010438,600243,23,36,76,2724,243,2,TRUE,NA,17062,840,187,USA
USA,2009,840,4432.600098,21312980,4808.234338,600244,23,36,76,2724,244,15,TRUE,NA,17063,840,187,USA
USA,2009,840,14937.5,29328420,1963.40887,600245,23,36,76,2724,245,6,TRUE,NA,17064,840,187,USA
USA,2009,840,349.6000061,320455,916.6332792,600248,23,36,76,1410,248,15,TRUE,NA,17065,840,187,USA
USA,2009,840,8,39105,4888.125,600256,23,35,80,2587,256,2,TRUE,NA,17066,840,187,USA
USA,2009,840,140.3999939,615339,4382.756601,600266,33,60,323,357,266,17,TRUE,NA,17067,840,187,USA
USA,2009,840,53.20000076,75243,1414.342085,600271,11,30,122,1333,271,5,TRUE,NA,17068,840,187,USA
USA,2009,840,526.2999878,545553,1036.581821,600290,13,32,129,1020,290,6,TRUE,NA,17069,840,187,USA
USA,2009,840,350,4475189,12786.25429,600296,22,26,49,9279,296,6,TRUE,NA,17070,840,187,USA
USA,2009,840,25.79999924,30225,1171.511662,600300,34,26,62,887,300,6,TRUE,NA,17071,840,187,USA
USA,2009,840,222781.0938,133713736,600.2023498,600308,32,44,183,113,308,6,TRUE,NA,17072,840,187,USA
USA,2009,840,5.300000191,4723,891.1320434,600310,32,44,505,878,310,6,TRUE,NA,17073,840,187,USA
USA,2009,840,612.4000244,471547,769.9983364,600312,32,44,506,3208,312,5,TRUE,NA,17074,840,187,USA
USA,2009,840,1691.199951,3555552,2102.384167,600313,32,44,506,3208,313,6,TRUE,NA,17075,840,187,USA
USA,2009,840,846489.6875,270594816,319.6669965,600318,32,44,183,4812,318,15,TRUE,NA,17076,840,187,USA
USA,2009,840,5468,6445685,1178.801207,600323,32,44,184,654,323,5,TRUE,NA,17077,840,187,USA
USA,2009,840,114784.2031,14104476,122.8781977,600326,32,44,184,654,326,15,TRUE,NA,17078,840,187,USA
USA,2009,840,22,49997,2272.590909,600336,34,55,249,2995,336,14,TRUE,NA,17079,840,187,USA
USA,2009,840,0.300000012,2321,7736.666357,600349,39,60,513,911,349,12,TRUE,NA,17080,840,187,USA
USA,2009,840,3439.899902,15071263,4381.308593,600353,33,60,487,737,353,6,TRUE,NA,17081,840,187,USA
USA,2009,840,1153.400024,1773743,1537.838532,600355,33,60,487,737,355,5,TRUE,NA,17082,840,187,USA
USA,2009,840,810.5,2952332,3642.605799,600359,13,60,306,131,359,14,TRUE,NA,17083,840,187,USA
