"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Tonnes product weight","Italy","26,572",""
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro/Tonne","Italy","3,896",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Euro","Italy","6,125,067",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Tonnes product weight","Italy","5,783",""
"1992","Total","Jack and horse mackerels nei - Trachurus spp","All presentation forms","Human consumption","Euro/Tonne","Italy","1,059",""
"1992","Total","John dory - Zeus faber","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","John dory - Zeus faber","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","John dory - Zeus faber","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Smooth callista - Callista chione","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Smooth callista - Callista chione","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Smooth callista - Callista chione","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","European lobster - Homarus gammarus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Leerfish - Lichia amia","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Leerfish - Lichia amia","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Leerfish - Lichia amia","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Lemon sole - Microstomus kitt","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Lings nei - Molva spp","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Little tunny (=Atl.black skipjack) - Euthynnus alletteratus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Little tunny (=Atl.black skipjack) - Euthynnus alletteratus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Little tunny (=Atl.black skipjack) - Euthynnus alletteratus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Atlantic mackerel - Scomber scombrus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Chub mackerel - Scomber japonicus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Chub mackerel - Scomber japonicus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Chub mackerel - Scomber japonicus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Scomber mackerels nei - Scomber spp","All presentation forms","Human consumption","Euro","Italy","8,576,659",""
